"PassengerId","Pclass","Sex","Age","SibSp","Parch","Fare","Embarked","Title","Deck","Family_Size","Fare_per_pclass","Survived"
593,"3","male",47.0,0,0,7.25,"S","Mr","Unknown",0,7.25,"0"
594,"3","female",21.42843732381568,0,2,7.75,"Q","Miss","Unknown",2,7.75,"0"
595,"2","male",37.0,1,0,26.0,"S","Mr","Unknown",1,13.0,"0"
596,"3","male",36.0,1,1,24.15,"S","Mr","Unknown",2,24.15,"0"
597,"2","female",29.937755307688867,0,0,33.0,"S","Miss","Unknown",0,16.5,"1"
598,"3","male",49.0,0,0,13.787874948665298,"S","Mr","Unknown",0,13.787874948665298,"0"
599,"3","male",29.282989100593632,0,0,7.225,"C","Mr","Unknown",0,7.225,"0"
600,"1","male",49.0,1,0,56.9292,"C","Mr","A",1,18.9764,"1"
601,"2","female",24.0,2,1,27.0,"S","Mrs","Unknown",3,13.5,"1"
602,"3","male",29.282989100593632,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
603,"1","male",33.9771568864058,0,0,42.4,"S","Mr","Unknown",0,14.133333333333333,"0"
604,"3","male",44.0,0,0,8.05,"S","Mr","Unknown",0,8.05,"0"
605,"1","male",35.0,0,0,26.55,"C","Mr","Unknown",0,8.85,"1"
606,"3","male",36.0,1,0,15.55,"S","Mr","Unknown",1,15.55,"0"
607,"3","male",30.0,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
608,"1","male",27.0,0,0,30.5,"S","Mr","Unknown",0,10.166666666666666,"1"
609,"2","female",22.0,1,2,41.5792,"C","Mrs","Unknown",3,20.7896,"1"
610,"1","female",40.0,0,0,153.4625,"S","Miss","C",0,51.15416666666667,"1"
611,"3","female",39.0,1,5,31.275,"S","Mrs","Unknown",6,31.275,"0"
612,"3","male",29.282989100593632,0,0,7.05,"S","Mr","Unknown",0,7.05,"0"
613,"3","female",24.824112006969308,1,0,15.5,"Q","Miss","Unknown",1,15.5,"1"
614,"3","male",32.108509651425784,0,0,7.75,"Q","Mr","Unknown",0,7.75,"0"
615,"3","male",35.0,0,0,8.05,"S","Mr","Unknown",0,8.05,"0"
616,"2","female",24.0,1,2,65.0,"S","Miss","Unknown",3,32.5,"1"
617,"3","male",34.0,1,1,14.4,"S","Mr","Unknown",2,14.4,"0"
618,"3","female",26.0,1,0,16.1,"S","Mrs","Unknown",1,16.1,"0"
619,"2","female",4.0,2,1,39.0,"S","Miss","F",3,19.5,"1"
620,"2","male",26.0,0,0,10.5,"S","Mr","Unknown",0,5.25,"0"
621,"3","male",27.0,1,0,14.4542,"C","Mr","Unknown",1,14.4542,"0"
622,"1","male",42.0,1,0,52.5542,"S","Mr","D",1,17.518066666666666,"1"
623,"3","male",20.0,1,1,15.7417,"C","Mr","Unknown",2,15.7417,"1"
624,"3","male",21.0,0,0,7.8542,"S","Mr","Unknown",0,7.8542,"0"
625,"3","male",21.0,0,0,16.1,"S","Mr","Unknown",0,16.1,"0"
626,"1","male",61.0,0,0,32.3208,"S","Mr","D",0,10.7736,"0"
627,"2","male",57.0,0,0,12.35,"Q","Mr","Unknown",0,6.175,"0"
628,"1","female",21.0,0,0,77.9583,"S","Miss","D",0,25.986099999999997,"1"
629,"3","male",26.0,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
630,"3","male",32.108509651425784,0,0,7.7333,"Q","Mr","Unknown",0,7.7333,"0"
631,"1","male",80.0,0,0,30.0,"S","Mr","A",0,10.0,"1"
632,"3","male",51.0,0,0,7.0542,"S","Mr","Unknown",0,7.0542,"0"
633,"1","male",32.0,0,0,30.5,"C","Mrs","B",0,10.166666666666666,"1"
634,"1","male",34.40780219579444,0,0,86.14887440758294,"S","Mr","Unknown",0,28.716291469194314,"0"
635,"3","female",9.0,3,2,27.9,"S","Miss","Unknown",5,27.9,"0"
636,"2","female",28.0,0,0,13.0,"S","Miss","Unknown",0,6.5,"1"
637,"3","male",32.0,0,0,7.925,"S","Mr","Unknown",0,7.925,"0"
638,"2","male",31.0,1,1,26.25,"S","Mr","Unknown",2,13.125,"0"
639,"3","female",41.0,0,5,39.6875,"S","Mrs","Unknown",5,39.6875,"0"
640,"3","male",28.938241067848658,1,0,16.1,"S","Mr","Unknown",1,16.1,"0"
641,"3","male",20.0,0,0,7.8542,"S","Mr","Unknown",0,7.8542,"0"
642,"1","female",24.0,0,0,69.3,"C","Miss","B",0,23.099999999999998,"1"
643,"3","female",2.0,3,2,27.9,"S","Miss","Unknown",5,27.9,"0"
644,"3","male",29.282989100593632,0,0,56.4958,"S","Mr","Unknown",0,56.4958,"1"
645,"3","female",0.75,2,1,19.2583,"C","Miss","Unknown",3,19.2583,"1"
646,"1","male",48.0,1,0,76.7292,"C","Mr","D",1,25.576400000000003,"1"
647,"3","male",19.0,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
648,"1","male",56.0,0,0,35.5,"C","Mr","A",0,11.833333333333334,"1"
649,"3","male",29.282989100593632,0,0,7.55,"S","Mr","Unknown",0,7.55,"0"
650,"3","female",23.0,0,0,7.55,"S","Miss","Unknown",0,7.55,"1"
651,"3","male",29.282989100593632,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
652,"2","female",18.0,0,1,23.0,"S","Miss","Unknown",1,11.5,"1"
653,"3","male",21.0,0,0,8.4333,"S","Mr","Unknown",0,8.4333,"0"
654,"3","female",24.824112006969308,0,0,7.8292,"Q","Miss","Unknown",0,7.8292,"1"
655,"3","female",18.0,0,0,6.75,"Q","Miss","Unknown",0,6.75,"0"
656,"2","male",24.0,2,0,73.5,"S","Mr","Unknown",2,36.75,"0"
657,"3","male",29.282989100593632,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
658,"3","female",32.0,1,1,15.5,"Q","Mrs","Unknown",2,15.5,"0"
659,"2","male",23.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
660,"1","male",58.0,0,2,113.275,"C","Mr","D",2,37.75833333333333,"0"
661,"1","male",50.0,2,0,133.65,"S","Mrs","Unknown",2,44.550000000000004,"1"
662,"3","male",40.0,0,0,7.225,"C","Mr","Unknown",0,7.225,"0"
663,"1","male",47.0,0,0,25.5875,"S","Mr","E",0,8.529166666666667,"0"
664,"3","male",36.0,0,0,7.4958,"S","Mr","Unknown",0,7.4958,"0"
665,"3","male",20.0,1,0,7.925,"S","Mr","Unknown",1,7.925,"1"
666,"2","male",32.0,2,0,73.5,"S","Mr","Unknown",2,36.75,"0"
667,"2","male",25.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
668,"3","male",29.282989100593632,0,0,7.775,"S","Mr","Unknown",0,7.775,"0"
669,"3","male",43.0,0,0,8.05,"S","Mr","Unknown",0,8.05,"0"
670,"1","female",32.56684494534836,1,0,52.0,"S","Mrs","C",1,17.333333333333332,"1"
671,"2","female",40.0,1,1,39.0,"S","Mrs","Unknown",2,19.5,"1"
672,"1","male",31.0,1,0,52.0,"S","Mr","B",1,17.333333333333332,"0"
673,"2","male",70.0,0,0,10.5,"S","Mr","Unknown",0,5.25,"0"
674,"2","male",31.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"1"
675,"2","male",31.5781470886837,0,0,21.358661235955054,"S","Mr","Unknown",0,10.679330617977527,"0"
676,"3","male",18.0,0,0,7.775,"S","Mr","Unknown",0,7.775,"0"
677,"3","male",24.5,0,0,8.05,"S","Mr","Unknown",0,8.05,"0"
678,"3","female",18.0,0,0,9.8417,"S","Miss","Unknown",0,9.8417,"1"
679,"3","female",43.0,1,6,46.9,"S","Mrs","Unknown",7,46.9,"0"
680,"1","male",36.0,0,1,512.3292,"C","Mr","B",1,170.7764,"1"
681,"3","female",24.824112006969308,0,0,8.1375,"Q","Miss","Unknown",0,8.1375,"0"
682,"1","male",27.0,0,0,76.7292,"C","Mr","D",0,25.576400000000003,"1"
683,"3","male",20.0,0,0,9.225,"S","Mr","Unknown",0,9.225,"0"
684,"3","male",14.0,5,2,46.9,"S","Mr","Unknown",7,46.9,"0"
685,"2","male",60.0,1,1,39.0,"S","Mr","Unknown",2,19.5,"0"
686,"2","male",25.0,1,2,41.5792,"C","Mr","Unknown",3,20.7896,"0"
687,"3","male",14.0,4,1,39.6875,"S","Mr","Unknown",5,39.6875,"0"
688,"3","male",19.0,0,0,10.1708,"S","Mr","Unknown",0,10.1708,"0"
689,"3","male",18.0,0,0,7.7958,"S","Mr","Unknown",0,7.7958,"0"
690,"1","female",15.0,0,1,211.3375,"S","Miss","B",1,70.44583333333334,"1"
691,"1","male",31.0,1,0,57.0,"S","Mr","B",1,19.0,"1"
692,"3","female",4.0,0,1,13.4167,"C","Miss","Unknown",1,13.4167,"1"
693,"3","male",29.282989100593632,0,0,56.4958,"S","Mr","Unknown",0,56.4958,"1"
694,"3","male",25.0,0,0,7.225,"C","Mr","Unknown",0,7.225,"0"
695,"1","male",60.0,0,0,26.55,"S","Mr","Unknown",0,8.85,"0"
696,"2","male",52.0,0,0,13.5,"S","Mr","Unknown",0,6.75,"0"
697,"3","male",44.0,0,0,8.05,"S","Mr","Unknown",0,8.05,"0"
698,"3","female",24.824112006969308,0,0,7.7333,"Q","Miss","Unknown",0,7.7333,"1"
699,"1","male",49.0,1,1,110.8833,"C","Mr","C",2,36.9611,"0"
700,"3","male",42.0,0,0,7.65,"S","Mr","F",0,7.65,"0"
701,"1","female",18.0,1,0,227.525,"C","Mrs","C",1,75.84166666666667,"1"
702,"1","male",35.0,0,0,26.2875,"S","Mr","E",0,8.762500000000001,"1"
703,"3","female",18.0,0,1,14.4542,"C","Miss","Unknown",1,14.4542,"0"
704,"3","male",25.0,0,0,7.7417,"Q","Mr","Unknown",0,7.7417,"0"
705,"3","male",26.0,1,0,7.8542,"S","Mr","Unknown",1,7.8542,"0"
706,"2","male",39.0,0,0,26.0,"S","Mr","Unknown",0,13.0,"0"
707,"2","female",45.0,0,0,13.5,"S","Mrs","Unknown",0,6.75,"1"
708,"1","male",42.0,0,0,26.2875,"S","Mr","E",0,8.762500000000001,"1"
709,"1","female",22.0,0,0,151.55,"S","Miss","Unknown",0,50.51666666666667,"1"
710,"3","male",19.469283761031484,1,1,15.2458,"C","Master","Unknown",2,15.2458,"1"
711,"1","female",24.0,0,0,49.5042,"C","Mrs","C",0,16.5014,"1"
712,"1","male",35.520738666452026,0,0,26.55,"S","Mr","C",0,8.85,"0"
713,"1","male",48.0,1,0,52.0,"S","Mr","C",1,17.333333333333332,"1"
714,"3","male",29.0,0,0,9.4833,"S","Mr","Unknown",0,9.4833,"0"
715,"2","male",52.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
716,"3","male",19.0,0,0,7.65,"S","Mr","F",0,7.65,"0"
717,"1","female",38.0,0,0,227.525,"C","Miss","C",0,75.84166666666667,"1"
718,"2","female",27.0,0,0,10.5,"S","Miss","E",0,5.25,"1"
719,"3","male",32.108509651425784,0,0,15.5,"Q","Mr","Unknown",0,15.5,"0"
720,"3","male",33.0,0,0,7.775,"S","Mr","Unknown",0,7.775,"0"
721,"2","female",6.0,0,1,33.0,"S","Miss","Unknown",1,16.5,"1"
722,"3","male",17.0,1,0,7.0542,"S","Mr","Unknown",1,7.0542,"0"
723,"2","male",34.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
724,"2","male",50.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
725,"1","male",27.0,1,0,53.1,"S","Mr","E",1,17.7,"1"
726,"3","male",20.0,0,0,8.6625,"S","Mr","Unknown",0,8.6625,"0"
727,"2","female",30.0,3,0,21.0,"S","Mrs","Unknown",3,10.5,"1"
728,"3","female",24.824112006969308,0,0,7.7375,"Q","Miss","Unknown",0,7.7375,"1"
729,"2","male",25.0,1,0,26.0,"S","Mr","Unknown",1,13.0,"0"
730,"3","female",25.0,1,0,7.925,"S","Miss","Unknown",1,7.925,"0"
731,"1","female",29.0,0,0,211.3375,"S","Miss","B",0,70.44583333333334,"1"
732,"3","male",11.0,0,0,18.7875,"C","Mr","Unknown",0,18.7875,"0"
733,"2","male",31.5781470886837,0,0,21.358661235955054,"S","Mr","Unknown",0,10.679330617977527,"0"
734,"2","male",23.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
735,"2","male",23.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
736,"3","male",28.5,0,0,16.1,"S","Mr","Unknown",0,16.1,"0"
737,"3","female",48.0,1,3,34.375,"S","Mrs","Unknown",4,34.375,"0"
738,"1","male",35.0,0,0,512.3292,"C","Mr","B",0,170.7764,"1"
739,"3","male",29.282989100593632,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
740,"3","male",29.282989100593632,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
741,"1","male",36.44233396420584,0,0,30.0,"S","Mr","D",0,10.0,"1"
742,"1","male",36.0,1,0,78.85,"S","Mr","C",1,26.28333333333333,"0"
743,"1","female",21.0,2,2,262.375,"C","Miss","B",4,87.45833333333333,"1"
744,"3","male",24.0,1,0,16.1,"S","Mr","Unknown",1,16.1,"0"
745,"3","male",31.0,0,0,7.925,"S","Mr","Unknown",0,7.925,"1"
746,"1","male",70.0,1,1,71.0,"S","Mr","B",2,23.666666666666668,"0"
747,"3","male",16.0,1,1,20.25,"S","Mr","Unknown",2,20.25,"0"
748,"2","female",30.0,0,0,13.0,"S","Miss","Unknown",0,6.5,"1"
749,"1","male",19.0,1,0,53.1,"S","Mr","D",1,17.7,"0"
750,"3","male",31.0,0,0,7.75,"Q","Mr","Unknown",0,7.75,"0"
751,"2","female",4.0,1,1,23.0,"S","Miss","Unknown",2,11.5,"1"
752,"3","male",6.0,0,1,12.475,"S","Master","E",1,12.475,"1"
753,"3","male",33.0,0,0,9.5,"S","Mr","Unknown",0,9.5,"0"
754,"3","male",23.0,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
755,"2","female",48.0,1,2,65.0,"S","Mrs","Unknown",3,32.5,"1"
756,"2","male",0.67,1,1,14.5,"S","Master","Unknown",2,7.25,"1"
757,"3","male",28.0,0,0,7.7958,"S","Mr","Unknown",0,7.7958,"0"
758,"2","male",18.0,0,0,11.5,"S","Mr","Unknown",0,5.75,"0"
759,"3","male",34.0,0,0,8.05,"S","Mr","Unknown",0,8.05,"0"
760,"1","female",33.0,0,0,86.5,"S","Mrs","B",0,28.833333333333332,"1"
761,"3","male",29.282989100593632,0,0,14.5,"S","Mr","Unknown",0,14.5,"0"
762,"3","male",41.0,0,0,7.125,"S","Mr","Unknown",0,7.125,"0"
763,"3","male",20.0,0,0,7.2292,"C","Mr","Unknown",0,7.2292,"1"
764,"1","female",36.0,1,2,120.0,"S","Mrs","B",3,40.0,"1"
765,"3","male",16.0,0,0,7.775,"S","Mr","Unknown",0,7.775,"0"
766,"1","female",51.0,1,0,77.9583,"S","Mrs","D",1,25.986099999999997,"1"
767,"1","male",36.00527650261626,0,0,39.6,"C","Mrs","Unknown",0,13.200000000000001,"0"
768,"3","female",30.5,0,0,7.75,"Q","Miss","Unknown",0,7.75,"0"
769,"3","male",31.76376161868081,1,0,24.15,"Q","Mr","Unknown",1,24.15,"0"
770,"3","male",32.0,0,0,8.3625,"S","Mr","Unknown",0,8.3625,"0"
771,"3","male",24.0,0,0,9.5,"S","Mr","Unknown",0,9.5,"0"
772,"3","male",48.0,0,0,7.8542,"S","Mr","Unknown",0,7.8542,"0"
773,"2","female",57.0,0,0,10.5,"S","Mrs","E",0,5.25,"0"
774,"3","male",29.282989100593632,0,0,7.225,"C","Mr","Unknown",0,7.225,"0"
775,"2","female",54.0,1,3,23.0,"S","Mrs","Unknown",4,11.5,"1"
776,"3","male",18.0,0,0,7.75,"S","Mr","Unknown",0,7.75,"0"
777,"3","male",32.108509651425784,0,0,7.75,"Q","Mr","F",0,7.75,"0"
778,"3","female",5.0,0,0,12.475,"S","Miss","Unknown",0,12.475,"1"
779,"3","male",32.108509651425784,0,0,7.7375,"Q","Mr","Unknown",0,7.7375,"0"
780,"1","female",43.0,0,1,211.3375,"S","Mrs","B",1,70.44583333333334,"1"
781,"3","female",13.0,0,0,7.2292,"C","Miss","Unknown",0,7.2292,"1"
782,"1","female",17.0,1,0,57.0,"S","Mrs","B",1,19.0,"1"
783,"1","male",29.0,0,0,30.0,"S","Mr","D",0,10.0,"0"
784,"3","male",28.938241067848658,1,2,23.45,"S","Mr","Unknown",3,23.45,"0"
785,"3","male",25.0,0,0,7.05,"S","Mr","Unknown",0,7.05,"0"
786,"3","male",25.0,0,0,7.25,"S","Mr","Unknown",0,7.25,"0"
787,"3","female",18.0,0,0,7.4958,"S","Miss","Unknown",0,7.4958,"1"
788,"3","male",8.0,4,1,29.125,"Q","Master","Unknown",5,29.125,"0"
789,"3","male",1.0,1,2,20.575,"S","Master","Unknown",3,20.575,"1"
790,"1","male",46.0,0,0,79.2,"C","Mr","B",0,26.400000000000002,"0"
791,"3","male",32.108509651425784,0,0,7.75,"Q","Mr","Unknown",0,7.75,"0"
792,"2","male",16.0,0,0,26.0,"S","Mr","Unknown",0,13.0,"0"
793,"3","female",23.723447495646333,8,2,69.55,"S","Miss","Unknown",10,69.55,"0"
794,"1","male",36.5650891750525,0,0,30.6958,"C","Mr","Unknown",0,10.231933333333332,"0"
795,"3","male",25.0,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
796,"2","male",39.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
797,"1","female",49.0,0,0,25.9292,"S","Mrs","D",0,8.643066666666668,"1"
798,"3","female",31.0,0,0,8.6833,"S","Mrs","Unknown",0,8.6833,"1"
799,"3","male",30.0,0,0,7.2292,"C","Mr","Unknown",0,7.2292,"0"
800,"3","female",30.0,1,1,24.15,"S","Mrs","Unknown",2,24.15,"0"
801,"2","male",34.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
802,"2","female",31.0,1,1,26.25,"S","Mrs","Unknown",2,13.125,"1"
803,"1","male",11.0,1,2,120.0,"S","Master","B",3,40.0,"1"
804,"3","male",0.42,0,1,8.5167,"C","Master","Unknown",1,8.5167,"1"
805,"3","male",27.0,0,0,6.975,"S","Mr","Unknown",0,6.975,"1"
806,"3","male",31.0,0,0,7.775,"S","Mr","Unknown",0,7.775,"0"
807,"1","male",39.0,0,0,86.14887440758294,"S","Mr","A",0,28.716291469194314,"0"
808,"3","female",18.0,0,0,7.775,"S","Miss","Unknown",0,7.775,"0"
809,"2","male",39.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
810,"1","female",33.0,1,0,53.1,"S","Mrs","E",1,17.7,"1"
811,"3","male",26.0,0,0,7.8875,"S","Mr","Unknown",0,7.8875,"0"
812,"3","male",39.0,0,0,24.15,"S","Mr","Unknown",0,24.15,"0"
813,"2","male",35.0,0,0,10.5,"S","Mr","Unknown",0,5.25,"0"
814,"3","female",6.0,4,2,31.275,"S","Miss","Unknown",6,31.275,"0"
815,"3","male",30.5,0,0,8.05,"S","Mr","Unknown",0,8.05,"0"
816,"1","male",32.47559262769625,0,0,86.14887440758294,"S","Mr","B",0,28.716291469194314,"0"
817,"3","female",23.0,0,0,7.925,"S","Miss","Unknown",0,7.925,"0"
818,"2","male",31.0,1,1,37.0042,"C","Mr","Unknown",2,18.5021,"0"
819,"3","male",43.0,0,0,6.45,"S","Mr","Unknown",0,6.45,"0"
820,"3","male",10.0,3,2,27.9,"S","Master","Unknown",5,27.9,"0"
821,"1","female",52.0,1,1,93.5,"S","Mrs","B",2,31.166666666666668,"1"
822,"3","male",27.0,0,0,8.6625,"S","Mr","Unknown",0,8.6625,"1"
823,"1","male",38.0,0,0,86.14887440758294,"S","Mr","Unknown",0,28.716291469194314,"0"
824,"3","female",27.0,0,1,12.475,"S","Mrs","E",1,12.475,"1"
825,"3","male",2.0,4,1,39.6875,"S","Master","Unknown",5,39.6875,"0"
826,"3","male",32.108509651425784,0,0,6.95,"Q","Mr","Unknown",0,6.95,"0"
827,"3","male",29.282989100593632,0,0,56.4958,"S","Mr","Unknown",0,56.4958,"0"
828,"2","male",1.0,0,2,37.0042,"C","Master","Unknown",2,18.5021,"1"
829,"3","male",32.108509651425784,0,0,7.75,"Q","Mr","Unknown",0,7.75,"1"
830,"1","female",62.0,0,0,80.0,"S","Mrs","B",0,26.666666666666668,"1"
831,"3","female",15.0,1,0,14.4542,"C","Mrs","Unknown",1,14.4542,"1"
832,"2","male",0.83,1,1,18.75,"S","Master","Unknown",2,9.375,"1"
833,"3","male",29.282989100593632,0,0,7.2292,"C","Mr","Unknown",0,7.2292,"0"
834,"3","male",23.0,0,0,7.8542,"S","Mr","Unknown",0,7.8542,"0"
835,"3","male",18.0,0,0,8.3,"S","Mr","Unknown",0,8.3,"0"
836,"1","female",39.0,1,1,83.1583,"C","Miss","E",2,27.71943333333333,"1"
837,"3","male",21.0,0,0,8.6625,"S","Mr","Unknown",0,8.6625,"0"
838,"3","male",29.282989100593632,0,0,8.05,"S","Mr","Unknown",0,8.05,"0"
839,"3","male",32.0,0,0,56.4958,"S","Mr","Unknown",0,56.4958,"1"
840,"1","male",34.82204469064579,0,0,29.7,"C","Mr","C",0,9.9,"1"
841,"3","male",20.0,0,0,7.925,"S","Mr","Unknown",0,7.925,"0"
842,"2","male",16.0,0,0,10.5,"S","Mr","Unknown",0,5.25,"0"
843,"1","female",30.0,0,0,31.0,"C","Miss","Unknown",0,10.333333333333334,"1"
844,"3","male",34.5,0,0,6.4375,"C","Mr","Unknown",0,6.4375,"0"
845,"3","male",17.0,0,0,8.6625,"S","Mr","Unknown",0,8.6625,"0"
846,"3","male",42.0,0,0,7.55,"S","Mr","Unknown",0,7.55,"0"
847,"3","male",28.938241067848658,8,2,69.55,"S","Mr","Unknown",10,69.55,"0"
848,"3","male",35.0,0,0,7.8958,"C","Mr","Unknown",0,7.8958,"0"
849,"2","male",28.0,0,1,33.0,"S","Mr","Unknown",1,16.5,"0"
850,"1","female",32.47559262769625,1,0,89.1042,"C","Mrs","C",1,29.701400000000003,"1"
851,"3","male",4.0,4,2,31.275,"S","Master","Unknown",6,31.275,"0"
852,"3","male",74.0,0,0,7.775,"S","Mr","Unknown",0,7.775,"0"
853,"3","female",9.0,1,1,15.2458,"C","Miss","Unknown",2,15.2458,"0"
854,"1","female",16.0,0,1,39.4,"S","Miss","D",1,13.133333333333333,"1"
855,"2","female",44.0,1,0,26.0,"S","Mrs","Unknown",1,13.0,"0"
856,"3","female",18.0,0,1,9.35,"S","Mrs","Unknown",1,9.35,"1"
857,"1","female",45.0,1,1,164.8667,"S","Mrs","Unknown",2,54.95556666666667,"1"
858,"1","male",51.0,0,0,26.55,"S","Mr","E",0,8.85,"1"
859,"3","female",24.0,0,3,19.2583,"C","Mrs","Unknown",3,19.2583,"1"
860,"3","male",29.282989100593632,0,0,7.2292,"C","Mr","Unknown",0,7.2292,"0"
861,"3","male",41.0,2,0,14.1083,"S","Mr","Unknown",2,14.1083,"0"
862,"2","male",21.0,1,0,11.5,"S","Mr","Unknown",1,5.75,"0"
863,"1","female",48.0,0,0,25.9292,"S","Mrs","D",0,8.643066666666668,"1"
864,"3","female",23.723447495646333,8,2,69.55,"S","Miss","Unknown",10,69.55,"0"
865,"2","male",24.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
866,"2","female",42.0,0,0,13.0,"S","Mrs","Unknown",0,6.5,"1"
867,"2","female",27.0,1,0,13.8583,"C","Miss","Unknown",1,6.92915,"1"
868,"1","male",31.0,0,0,50.4958,"S","Mr","A",0,16.831933333333335,"0"
869,"3","male",29.282989100593632,0,0,9.5,"S","Mr","Unknown",0,9.5,"0"
870,"3","male",4.0,1,1,11.1333,"S","Master","Unknown",2,11.1333,"1"
871,"3","male",26.0,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
872,"1","female",47.0,1,1,52.5542,"S","Mrs","D",2,17.518066666666666,"1"
873,"1","male",33.0,0,0,5.0,"S","Mr","B",0,1.6666666666666667,"0"
874,"3","male",47.0,0,0,9.0,"S","Mr","Unknown",0,9.0,"0"
875,"2","female",28.0,1,0,24.0,"C","Mrs","Unknown",1,12.0,"1"
876,"3","female",15.0,0,0,7.225,"C","Miss","Unknown",0,7.225,"1"
877,"3","male",20.0,0,0,9.8458,"S","Mr","Unknown",0,9.8458,"0"
878,"3","male",19.0,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
879,"3","male",29.282989100593632,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
880,"1","female",56.0,0,1,83.1583,"C","Mrs","C",1,27.71943333333333,"1"
881,"2","female",25.0,0,1,26.0,"S","Mrs","Unknown",1,13.0,"1"
882,"3","male",33.0,0,0,7.8958,"S","Mr","Unknown",0,7.8958,"0"
883,"3","female",22.0,0,0,10.5167,"S","Miss","Unknown",0,10.5167,"0"
884,"2","male",28.0,0,0,10.5,"S","Mr","Unknown",0,5.25,"0"
885,"3","male",25.0,0,0,7.05,"S","Mr","Unknown",0,7.05,"0"
886,"3","female",39.0,0,5,29.125,"Q","Mrs","Unknown",5,29.125,"0"
887,"2","male",27.0,0,0,13.0,"S","Mr","Unknown",0,6.5,"0"
888,"1","female",19.0,0,0,30.0,"S","Miss","B",0,10.0,"1"
889,"3","female",20.747915910131788,1,2,23.45,"S","Miss","Unknown",3,23.45,"0"
890,"1","male",26.0,0,0,30.0,"C","Mr","C",0,10.0,"1"
891,"3","male",32.0,0,0,7.75,"Q","Mr","Unknown",0,7.75,"0"
